Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
CH3CNv=0:Methyl Cyanide:275.65580:1.3E-5:::15(7)-14(7),F=15-14:0.00000::307.51600:SLAIM
CH3CNv=0:Methyl Cyanide:275.65589:2.0E-7:::15(7)-14(7):-2.55530::307.51630:JPL
CH3CNv=0:Methyl Cyanide:275.65590:5.0E-6:::15(7)-14(7):0.00000::307.51600:SLAIM
CH3CNv=0:Methyl Cyanide:275.65593:1.3E-5:::15(7)-14(7),F=16-15:0.00000::307.51600:SLAIM
CH3CNv=0:Methyl Cyanide:275.65594:1.2E-5:::15(7)-14(7),F=14-13:0.00000::307.51600:SLAIM
CH3CNv=0:Methyl Cyanide:275.72463:1.4E-5:::15(6)-14(6),F=15-14:0.00000::243.06800:SLAIM
CH3CNv=0:Methyl Cyanide:275.72470:2.0E-7:::15(6)-14(6):-2.08890::243.06841:JPL
CH3CNv=0:Methyl Cyanide:275.72471:3.0E-6:275.72470:2.0E-5:15(6)-14(6):0.00000::243.06800:SLAIM
CH3CNv=0:Methyl Cyanide:275.72473:1.4E-5:::15(6)-14(6),F=16-15:0.00000::243.06800:SLAIM
CH3CNv=0:Methyl Cyanide:275.72473:1.4E-5:::15(6)-14(6),F=14-14:0.00000::243.06800:SLAIM
CH3CNv=0:Methyl Cyanide:275.78297:2.0E-7:::15(5)-14(5):-2.25150::188.51070:JPL
CH3CNv=0:Methyl Cyanide:275.78298:2.0E-6:::15(5)-14(5):0.00000::188.51100:SLAIM
CH3CNv=0:Methyl Cyanide:275.83068:2.0E-7:::15(4)-14(4):-2.13930::143.85560:JPL
CH3CNv=0:Methyl Cyanide:275.83069:2.0E-6:::15(4)-14(4):0.00000::143.85600:SLAIM
CH3CNv=0:Methyl Cyanide:275.86781:2.0E-6:::15(3)-14(3):0.00000::109.11300:SLAIM
CH3CNv=0:Methyl Cyanide:275.86781:2.0E-7:::15(3)-14(3):-1.75150::109.11341:JPL
CH3CNv=0:Methyl Cyanide:275.89434:2.0E-6:275.89434:2.0E-5:15(2)-14(2):0.00000::84.29200:SLAIM
CH3CNv=0:Methyl Cyanide:275.89434:2.0E-7:::15(2)-14(2):-1.99080::84.29190:JPL
CH3CNv=0:Methyl Cyanide:275.91026:2.0E-6:275.91028:2.0E-5:15(1)-14(1):0.00000::69.39700:SLAIM
CH3CNv=0:Methyl Cyanide:275.91026:2.0E-7:::15(1)-14(1):-1.95380::69.39670:JPL
CH3CNv=0:Methyl Cyanide:275.91557:2.0E-6:275.91559:2.0E-5:15(0)-14(0):0.00000::64.43100:SLAIM
CH3CNv=0:Methyl Cyanide:275.91557:2.0E-7:::15(0)-14(0):-1.94150::64.43130:JPL
CH3CNv=0:Methyl Cyanide:294.02541:2.1E-5:::16(7)-15(7),F=16-15:0.00000::316.71100:SLAIM
CH3CNv=0:Methyl Cyanide:294.02550:2.0E-7:::16(7)-15(7):-2.47670::316.71120:JPL
CH3CNv=0:Methyl Cyanide:294.02551:5.0E-6:::16(7)-15(7):0.00000::316.71100:SLAIM
CH3CNv=0:Methyl Cyanide:294.02552:2.1E-5:::16(7)-15(7),F=17-16:0.00000::316.71100:SLAIM
CH3CNv=0:Methyl Cyanide:294.02552:2.1E-5:::16(7)-15(7),F=15-14:0.00000::316.71100:SLAIM
CH3CNv=0:Methyl Cyanide:294.09887:2.0E-7:::16(6)-15(6):-2.01470::252.26551:JPL
CH3CNv=0:Methyl Cyanide:294.09888:4.0E-6:294.09886:2.0E-5:16(6)-15(6):0.00000::252.26500:SLAIM
CH3CNv=0:Methyl Cyanide:294.16100:2.0E-7:::16(5)-15(5):-2.18080::197.70980:JPL
CH3CNv=0:Methyl Cyanide:294.16101:3.0E-6:::16(5)-15(5):0.00000::197.71000:SLAIM
