Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
N2D+:Diazenylium:231.31991:4.3E-6:::J=3-2,F1=3-3,F=2-2:-3.15160::7.71620:CDMS
N2D+:Diazenylium:231.31996:4.4E-6:::J=3-2,F1=3-3,F=4-4:-2.92260::7.71620:CDMS
N2D+:Diazenylium:231.31998:4.4E-6:::J=3-2,F1=3-3,F=3-3:-3.29310::7.71620:CDMS
N2D+:Diazenylium:231.32121:4.4E-6:::J=3-2,F1=2-1,F=2-2:-2.95550::7.71630:CDMS
N2D+:Diazenylium:231.32142:4.2E-6:::J=3-2,F1=2-1,F=2-1:-2.46300::7.71630:CDMS
N2D+:Diazenylium:231.32146:4.2E-6:::J=3-2,F1=2-1,F=1-0:-2.79640::7.71630:CDMS
N2D+:Diazenylium:231.32148:4.5E-6:::J=3-2,F1=4-3,F=4-4:-3.28630::7.71620:CDMS
N2D+:Diazenylium:231.32150:4.4E-6:::J=3-2,F1=3-2,F=3-3:-2.99650: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32158:4.2E-6:::J=3-2,F1=2-1,F=3-2:-2.16780: 0.17:7.71630:CDMS
N2D+:Diazenylium:::231.32166:5.0E-5:J=3-2:-1.14310::7.71620:JPL
N2D+:Diazenylium:231.32176:4.2E-6:::J=3-2,F1=3-2,F=3-2:-2.19610: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32183:4.2E-6:::J=3-2:-1.35540: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32187:4.2E-6:::J=3-2,F1=3-2,F=2-1:-2.35780: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32188:4.2E-6:::J=3-2,F1=3-2,F=4-3:-2.04670: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32188:4.2E-6:::J=3-2,F1=4-3,F=4-3:-2.01090: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32188:4.3E-6:::J=3-2,F1=4-3,F=3-2:-2.14100: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32189:1.3E-5:231.32165:5.0E-5:J=3-2:0.00000::7.71600:SLAIM
N2D+:Diazenylium:231.32193:4.2E-6:::J=3-2,F1=4-3,F=5-4:-1.90110: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32193:4.4E-6:::J=3-2,F1=2-1,F=1-1:-2.87090: 0.17:7.71630:CDMS
N2D+:Diazenylium:231.32220:4.4E-6:::J=3-2,F1=3-2,F=2-2:-3.27520: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32240:4.4E-6:::J=3-2,F1=4-3,F=3-3:-3.13320: 0.17:7.71620:CDMS
N2D+:Diazenylium:231.32397:4.4E-6:::J=3-2,F1=2-2,F=2-1:-3.80970::7.71620:CDMS
N2D+:Diazenylium:231.32405:4.4E-6:::J=3-2,F1=2-2,F=2-3:-3.79920::7.71620:CDMS
N2D+:Diazenylium:231.32430:4.3E-6:::J=3-2,F1=2-2,F=2-2:-3.08400::7.71620:CDMS
N2D+:Diazenylium:231.32441:4.3E-6:::J=3-2,F1=2-2,F=3-3:-2.99470::7.71620:CDMS
N2D+:Diazenylium:231.32448:4.3E-6:::J=3-2,F1=2-2,F=1-1:-3.59860::7.71620:CDMS
N2D+:Diazenylium:231.32467:4.5E-6:::J=3-2,F1=2-2,F=3-2:-3.88380::7.71620:CDMS
N2D+:Diazenylium:231.32481:4.5E-6:::J=3-2,F1=2-2,F=1-2:-3.87810::7.71620:CDMS
