Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
SO2v=0:Sulfur dioxide:::182.70589:0.0001:14(1,13)-13(2,12):-3.47910::64.62730:JPL
SO2v=0:Sulfur dioxide:::182.70589:0.0001:14(1,13)-13(2,12):-3.51360::64.62730:CDMS
SO2v=0:Sulfur dioxide:182.70604:5.0E-6:182.70589:0.0001:14(1,13)-13(2,12):0.00000::64.62700:SLAIM
SO2v=0:Sulfur dioxide:185.27835:5.0E-6:185.27860:0.0001:8(4,4)-9(3,7):0.00000::44.11500:SLAIM
SO2v=0:Sulfur dioxide:::185.27860:0.0001:8(4,4)-9(3,7):-4.16240::44.11510:JPL
SO2v=0:Sulfur dioxide:::185.27860:0.0001:8(4,4)-9(3,7):-4.19690::44.11510:CDMS
SO2v=0:Sulfur dioxide:188.65496:5.0E-6:::9(2,8)-9(1,9):0.00000::29.18500:SLAIM
SO2v=0:Sulfur dioxide:188.65497:1.6E-6:::9(2,8)-9(1,9):-3.43660::29.18480:JPL
SO2v=0:Sulfur dioxide:188.65497:8.0E-7:::9(2,8)-9(1,9):-3.47110::29.18480:CDMS
SO2v=0:Sulfur dioxide:192.65093:6.0E-6:192.65102:8.0E-5:2(2,0)-1(1,1):0.00000::2.32100:SLAIM
SO2v=0:Sulfur dioxide:::192.65102:0.0003:2(2,0)-1(1,1):-3.79520::2.32080:JPL
SO2v=0:Sulfur dioxide:::192.65102:0.0003:2(2,0)-1(1,1):-3.82970::2.32080:CDMS
SO2v=0:Sulfur dioxide:193.60941:6.0E-6:193.60949:0.0001:9(1,9)-8(0,8):0.00000::22.72700:SLAIM
SO2v=0:Sulfur dioxide:::193.60949:0.0001:9(1,9)-8(0,8):-3.22800::22.72670:JPL
SO2v=0:Sulfur dioxide:::193.60949:0.0001:9(1,9)-8(0,8):-3.26250::22.72670:CDMS
SO2v=0:Sulfur dioxide:203.39147:6.0E-6:203.39155:0.0001:12(0,12)-11(1,11):0.00000::41.95300:SLAIM
SO2v=0:Sulfur dioxide:::203.39155:0.0001:12(0,12)-11(1,11):-3.07490::41.95340:JPL
SO2v=0:Sulfur dioxide:::203.39155:0.0001:12(0,12)-11(1,11):-3.10940::41.95340:CDMS
SO2v=0:Sulfur dioxide:204.38420:5.0E-6:204.38430:0.0001:7(4,4)-8(3,5):0.00000::38.36800:SLAIM
SO2v=0:Sulfur dioxide:::204.38430:0.0001:7(4,4)-8(3,5):-4.18920::38.36770:JPL
SO2v=0:Sulfur dioxide:::204.38430:0.0001:7(4,4)-8(3,5):-4.22380: 1.77:38.36770:CDMS
SO2v=0:Sulfur dioxide:205.30052:6.0E-6:205.30057:0.0001:11(2,10)-11(1,11):0.00000::41.95300:SLAIM
SO2v=0:Sulfur dioxide:::205.30057:0.0001:11(2,10)-11(1,11):-3.33420::41.95340:JPL
SO2v=0:Sulfur dioxide:::205.30057:0.0001:11(2,10)-11(1,11):-3.36870::41.95340:CDMS
SO2v=0:Sulfur dioxide:::208.70032:0.00015:3(2,2)-2(1,1):-3.67690::3.69750:JPL
SO2v=0:Sulfur dioxide:208.70032:6.0E-6:208.70032:0.00015:3(2,2)-2(1,1):0.00000::3.69700:SLAIM
SO2v=0:Sulfur dioxide:208.70034:1.0E-6:::3(2,2)-2(1,1):-3.71140: 0.5:3.69750:CDMS
SO2v=0:Sulfur dioxide:221.96520:7.0E-6:221.96521:0.00015:11(1,11)-10(0,10):0.00000::34.54900:SLAIM
SO2v=0:Sulfur dioxide:::221.96521:0.00015:11(1,11)-10(0,10):-3.02280::34.54950:JPL
SO2v=0:Sulfur dioxide:221.96522:1.0E-6:::11(1,11)-10(0,10):-3.05730:13.9:34.54950:CDMS
SO2v=0:Sulfur dioxide:223.88357:1.9E-6:::6(4,2)-7(3,5):-4.26290::33.24720:JPL
SO2v=0:Sulfur dioxide:223.88357:9.0E-7:::6(4,2)-7(3,5):-4.29740: 1.4:33.24720:CDMS
SO2v=0:Sulfur dioxide:223.88357:6.0E-6:::6(4,2)-7(3,5):0.00000::33.24700:SLAIM
SO2v=0:Sulfur dioxide:225.15369:6.0E-6:::13(2,12)-13(1,13):0.00000::57.11700:SLAIM
SO2v=0:Sulfur dioxide:225.15370:2.1E-6:::13(2,12)-13(1,13):-3.24820::57.11700:JPL
SO2v=0:Sulfur dioxide:225.15370:9.0E-7:::13(2,12)-13(1,13):-3.28270: 6.3:57.11700:CDMS
SO2v=0:Sulfur dioxide:235.15170:7.0E-6:::4(2,2)-3(1,3):0.00000::5.38200:SLAIM
SO2v=0:Sulfur dioxide:235.15172:1.1E-6:::4(2,2)-3(1,3):-3.59980: 1.0:5.38200:CDMS
