Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
SiC2v=0:Silicon Carbide:::268.40109:3.0E-5:14(2,13)-14(0,14):-3.90190::77.88140:JPL
SiC2v=0:Silicon Carbide:::268.40109:4.5E-5:14(2,13)-14(0,14):-4.13690::77.88140:CDMS
SiC2v=0:Silicon Carbide:268.40109:6.9E-5:268.40109:1.0E-5:14(2,13)-14(0,14):0.00000::77.88100:SLAIM
SiC2v=0:Silicon Carbide:::272.78781:9.0E-6:11(2,9)-10(2,8):-2.11510::50.12500:JPL
SiC2v=0:Silicon Carbide:::272.78781:1.4E-5:11(2,9)-10(2,8):-2.35010::50.12500:CDMS
SiC2v=0:Silicon Carbide:272.78782:5.0E-5:272.78781:9.0E-6:11(2,9)-10(2,8):0.00000::50.12500:SLAIM
SiC2v=0:Silicon Carbide:273.86305:0.0003479:::21(2,19)-22(0,22):-6.04530::183.80860:CDMS
SiC2v=0:Silicon Carbide:276.07666:0.0021743:::26(4,23)-27(2,26):-5.83120::290.50310:CDMS
SiC2v=0:Silicon Carbide:277.22900:3.2E-5:277.22900:8.0E-6:12(2,11)-11(2,10):0.00000::56.89200:SLAIM
SiC2v=0:Silicon Carbide:::277.22900:8.0E-6:12(2,11)-11(2,10):-2.07760::56.89230:JPL
SiC2v=0:Silicon Carbide:::277.22900:1.2E-5:12(2,11)-11(2,10):-2.31250::56.89230:CDMS
SiC2v=0:Silicon Carbide:279.07255:0.0002283:::19(2,17)-19(2,18):-3.98200::151.13710:CDMS
SiC2v=0:Silicon Carbide:279.07302:0.0003583:::19(2,17)-19(2,18):-3.74710::151.13700:JPL
SiC2v=0:Silicon Carbide:279.07369:0.002471:::19(2,17)-19(2,18):0.00000::151.13700:SLAIM
SiC2v=0:Silicon Carbide:::280.04333:8.0E-6:12(10,2)-11(10,1):-2.83820::185.73490:JPL
SiC2v=0:Silicon Carbide:::280.04333:8.0E-6:12(10,3)-11(10,2):-2.83820::185.73490:JPL
SiC2v=0:Silicon Carbide:::280.04333:1.2E-5:12(10,2)-11(10,1):-3.07660::187.40920:CDMS
SiC2v=0:Silicon Carbide:::280.04333:1.2E-5:12(10,3)-11(10,2):-3.07660::187.40920:CDMS
SiC2v=0:Silicon Carbide:281.61849:5.0E-5:281.61858:1.6E-5:12(8,5)-11(8,4):0.00000::138.19900:SLAIM
SiC2v=0:Silicon Carbide:281.61849:5.0E-5:281.61858:1.6E-5:12(8,4)-11(8,3):0.00000::138.19900:SLAIM
SiC2v=0:Silicon Carbide:::281.61858:8.0E-6:12(8,5)-11(8,4):-2.47460::138.16650:JPL
SiC2v=0:Silicon Carbide:::281.61858:8.0E-6:12(8,4)-11(8,3):-2.47460::138.16650:JPL
SiC2v=0:Silicon Carbide:::281.61858:1.2E-5:12(8,5)-11(8,4):-2.71050::138.58690:CDMS
SiC2v=0:Silicon Carbide:::281.61858:1.2E-5:12(8,4)-11(8,3):-2.71050::138.58690:CDMS
SiC2v=0:Silicon Carbide:281.92920:0.0012236:::28(4,24)-28(4,25):-4.12590::342.78160:CDMS
SiC2v=0:Silicon Carbide:::282.65928:1.1E-5:13(0,13)-12(0,12):-2.01920::58.33340:JPL
SiC2v=0:Silicon Carbide:::282.65928:1.7E-5:13(0,13)-12(0,12):-2.25410::58.33340:CDMS
SiC2v=0:Silicon Carbide:282.65930:2.7E-5:282.65928:1.1E-5:13(0,13)-12(0,12):0.00000::58.33300:SLAIM
SiC2v=0:Silicon Carbide:283.19662:4.5E-5:::12(6,7)-11(6,6):0.00000::100.66300:SLAIM
SiC2v=0:Silicon Carbide:283.19663:7.1E-6:::12(6,7)-11(6,6):-2.49650::100.72540:CDMS
SiC2v=0:Silicon Carbide:283.19663:5.2E-6:::12(6,7)-11(6,6):-2.26140::100.65750:JPL
SiC2v=0:Silicon Carbide:283.19728:4.5E-5:::12(6,6)-11(6,5):0.00000::100.66300:SLAIM
SiC2v=0:Silicon Carbide:283.19728:7.1E-6:::12(6,6)-11(6,5):-2.49650::100.72540:CDMS
SiC2v=0:Silicon Carbide:283.19729:5.2E-6:::12(6,6)-11(6,5):-2.26140::100.65750:JPL
SiC2v=0:Silicon Carbide:283.28260:0.0017293:::8(4,5)-9(2,8):-6.02750::40.63050:CDMS
SiC2v=0:Silicon Carbide:285.20113:6.1E-6:::12(4,9)-11(4,8):-2.36060::73.81320:CDMS
SiC2v=0:Silicon Carbide:285.20114:4.4E-5:::12(4,9)-11(4,8):0.00000::73.80900:SLAIM
SiC2v=0:Silicon Carbide:285.20114:5.8E-6:::12(4,9)-11(4,8):-2.12570::73.80880:JPL
SiC2v=0:Silicon Carbide:285.86322:5.8E-6:::12(4,8)-11(4,7):-2.35870::73.83580:CDMS
SiC2v=0:Silicon Carbide:285.86323:4.2E-5:::12(4,8)-11(4,7):0.00000::73.83200:SLAIM
SiC2v=0:Silicon Carbide:285.86325:5.5E-6:::12(4,8)-11(4,7):-2.12370::73.83140:JPL
SiC2v=0:Silicon Carbide:286.40671:0.0085557:::20(6,15)-21(4,18):-5.51080::204.94480:CDMS
SiC2v=0:Silicon Carbide:286.75712:0.000411:::5(2,3)-4(0,4):0.00000::7.80500:SLAIM
SiC2v=0:Silicon Carbide:286.75714:4.65E-5:::5(2,3)-4(0,4):-4.93620::7.80500:CDMS
SiC2v=0:Silicon Carbide:287.08091:0.000279:::15(2,14)-15(0,15):0.00000::88.69300:SLAIM
SiC2v=0:Silicon Carbide:287.08099:5.91E-5:::15(2,14)-15(0,15):-3.85490::88.69300:JPL
SiC2v=0:Silicon Carbide:287.08101:4.32E-5:::15(2,14)-15(0,15):-4.08980::88.69300:CDMS
SiC2v=0:Silicon Carbide:294.82121:0.0022922:::27(4,24)-28(2,27):-5.83670::311.05160:CDMS
SiC2v=0:Silicon Carbide:297.20584:0.0086594:::18(6,12)-19(4,15):-5.55290::173.68600:CDMS
SiC2v=0:Silicon Carbide:297.68770:8.7E-6:::12(2,10)-11(2,9):-2.25410::59.22420:CDMS
SiC2v=0:Silicon Carbide:297.68771:5.1E-5:::12(2,10)-11(2,9):0.00000::59.22400:SLAIM
SiC2v=0:Silicon Carbide:297.68772:7.1E-6:::12(2,10)-11(2,9):-2.01910::59.22420:JPL
SiC2v=0:Silicon Carbide:299.27702:5.7E-5:::13(2,12)-12(2,11):0.00000::66.14000:SLAIM
SiC2v=0:Silicon Carbide:299.27703:9.2E-6:::13(2,12)-12(2,11):-2.22970::66.13970:CDMS
SiC2v=0:Silicon Carbide:299.27703:1.02E-5:::13(2,12)-12(2,11):-1.99470::66.13970:JPL
SiC2v=0:Silicon Carbide:301.54905:0.0001719:::13(12,1)-12(12,0):-3.43740::256.54100:CDMS
SiC2v=0:Silicon Carbide:301.54905:0.0001719:::13(12,2)-12(12,1):-3.43740::256.54100:CDMS
SiC2v=0:Silicon Carbide:301.55176:4.35E-5:::13(12,1)-12(12,0):-3.19180::251.42540:JPL
SiC2v=0:Silicon Carbide:301.55176:4.35E-5:::13(12,2)-12(12,1):-3.19180::251.42540:JPL
SiC2v=0:Silicon Carbide:303.37319:2.9E-5:303.37319:5.0E-6:14(0,14)-13(0,13):0.00000::67.76200:SLAIM
SiC2v=0:Silicon Carbide:::303.37319:8.0E-6:14(0,14)-13(0,13):-1.94570::67.76190:JPL
SiC2v=0:Silicon Carbide:::303.37319:1.2E-5:14(0,14)-13(0,13):-2.18060::67.76190:CDMS
SiC2v=0:Silicon Carbide:303.44035:1.38E-5:::13(10,3)-12(10,2):-2.62810::195.07610:JPL
SiC2v=0:Silicon Carbide:303.44035:1.38E-5:::13(10,4)-12(10,3):-2.62810::195.07610:JPL
SiC2v=0:Silicon Carbide:303.44039:1.65E-5:::13(10,3)-12(10,2):-2.86660::196.75040:CDMS
SiC2v=0:Silicon Carbide:303.44039:1.65E-5:::13(10,4)-12(10,3):-2.86660::196.75040:CDMS
SiC2v=0:Silicon Carbide:305.19673:5.5E-5:::13(8,6)-12(8,5):0.00000::147.59300:SLAIM
SiC2v=0:Silicon Carbide:305.19673:5.5E-5:::13(8,5)-12(8,4):0.00000::147.59300:SLAIM
SiC2v=0:Silicon Carbide:305.19674:5.6E-6:::13(8,6)-12(8,5):-2.34180::147.56030:JPL
SiC2v=0:Silicon Carbide:305.19674:5.6E-6:::13(8,5)-12(8,4):-2.34180::147.56030:JPL
SiC2v=0:Silicon Carbide:305.19682:8.5E-6:::13(8,6)-12(8,5):-2.57770::147.98070:CDMS
SiC2v=0:Silicon Carbide:305.19682:8.5E-6:::13(8,5)-12(8,4):-2.57770::147.98070:CDMS
SiC2v=0:Silicon Carbide:306.48764:0.000695:::16(2,15)-16(0,16):0.00000::100.19800:SLAIM
SiC2v=0:Silicon Carbide:306.48780:0.0001235:::16(2,15)-16(0,16):-3.81380::100.19780:JPL
SiC2v=0:Silicon Carbide:306.48787:6.16E-5:::16(2,15)-16(0,16):-4.04880::100.19790:CDMS
SiC2v=0:Silicon Carbide:307.00760:4.6E-5:::13(6,8)-12(6,7):0.00000::110.10900:SLAIM
SiC2v=0:Silicon Carbide:307.00761:5.7E-6:::13(6,8)-12(6,7):-2.15610::110.10390:JPL
SiC2v=0:Silicon Carbide:307.00763:7.2E-6:::13(6,8)-12(6,7):-2.39120::110.17180:CDMS
SiC2v=0:Silicon Carbide:307.00928:4.6E-5:::13(6,7)-12(6,6):0.00000::110.10900:SLAIM
SiC2v=0:Silicon Carbide:307.00929:5.7E-6:::13(6,7)-12(6,6):-2.15610::110.10390:JPL
SiC2v=0:Silicon Carbide:307.00930:7.2E-6:::13(6,7)-12(6,6):-2.39120::110.17180:CDMS
SiC2v=0:Silicon Carbide:307.05696:0.0002799:::20(2,18)-20(2,19):-3.92750::166.11720:CDMS
SiC2v=0:Silicon Carbide:307.05858:0.0004388:::20(2,18)-20(2,19):-3.69270::166.11720:JPL
SiC2v=0:Silicon Carbide:309.28650:4.8E-5:::13(4,10)-12(4,9):0.00000::83.32200:SLAIM
SiC2v=0:Silicon Carbide:309.28651:6.4E-6:::13(4,10)-12(4,9):-2.03320::83.32210:JPL
SiC2v=0:Silicon Carbide:309.28651:6.5E-6:::13(4,10)-12(4,9):-2.26820::83.32650:CDMS
SiC2v=0:Silicon Carbide:310.43881:6.2E-6:::13(4,9)-12(4,8):-2.26510::83.37120:CDMS
SiC2v=0:Silicon Carbide:310.43882:4.7E-5:::13(4,9)-12(4,8):0.00000::83.36700:SLAIM
SiC2v=0:Silicon Carbide:310.43883:6.3E-6:::13(4,9)-12(4,8):-2.03010::83.36680:JPL
SiC2v=0:Silicon Carbide:310.95953:0.0085484:::19(6,14)-20(4,17):-5.48380::188.26970:CDMS
SiC2v=0:Silicon Carbide:314.41965:0.0024488:::28(4,25)-29(2,28):-5.84490::332.29370:CDMS
SiC2v=0:Silicon Carbide:316.70060:0.000354:::6(2,4)-5(0,5):0.00000::11.65400:SLAIM
SiC2v=0:Silicon Carbide:316.70062:4.26E-5:::6(2,4)-5(0,5):-4.69610::11.65380:CDMS
SiC2v=0:Silicon Carbide:321.13177:0.000129:::14(2,13)-13(2,12):0.00000::76.12200:SLAIM
SiC2v=0:Silicon Carbide:321.13180:2.18E-5:::14(2,13)-13(2,12):-1.92170::76.12250:JPL
SiC2v=0:Silicon Carbide:321.13181:1.2E-5:::14(2,13)-13(2,12):-2.15660::76.12250:CDMS
SiC2v=0:Silicon Carbide:322.15141:1.0E-5:::13(2,11)-12(2,10):-2.17080::69.15400:CDMS
SiC2v=0:Silicon Carbide:322.15142:5.3E-5:::13(2,11)-12(2,10):0.00000::69.15400:SLAIM
SiC2v=0:Silicon Carbide:322.15144:7.4E-6:::13(2,11)-12(2,10):-1.93580::69.15400:JPL
SiC2v=0:Silicon Carbide:324.12513:5.6E-6:::15(0,15)-14(0,14):-1.87980::77.88140:JPL
SiC2v=0:Silicon Carbide:324.12513:3.2E-5:::15(0,15)-14(0,14):0.00000::77.88100:SLAIM
SiC2v=0:Silicon Carbide:324.12514:6.0E-6:::15(0,15)-14(0,14):-2.11480::77.88140:CDMS
SiC2v=0:Silicon Carbide:324.77900:0.0001672:::14(12,2)-13(12,1):-3.10880::266.59960:CDMS
SiC2v=0:Silicon Carbide:324.77900:0.0001672:::14(12,3)-13(12,2):-3.10880::266.59960:CDMS
SiC2v=0:Silicon Carbide:324.78149:3.82E-5:::14(12,2)-13(12,1):-2.86320::261.48410:JPL
