Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
CNv=0:Cyanide Radical:::339.44678:5.0E-5:N=3-2,J=5/2-5/2,F=3/2-3/2:-3.67400::11.35440:JPL
CNv=0:Cyanide Radical:::339.44678:5.0E-5:N=3-2,J=5/2-5/2,F=3/2-3/2:-3.67400: 0.6:11.35440:CDMS
CNv=0:Cyanide Radical:339.46000:7.0E-6:::N=3-2,J=5/2-5/2,F=3/2-5/2:-4.39240: 0.2b:11.35400:CDMS
CNv=0:Cyanide Radical:339.46000:3.21E-5:::N=3-2,J=5/2-5/2,F=3/2-5/2:-4.39240::11.35400:JPL
CNv=0:Cyanide Radical:339.46264:6.7E-6:::N=3-2,J=5/2-5/2,F=5/2-3/2:-4.38310:  b:11.35440:CDMS
CNv=0:Cyanide Radical:339.46268:3.22E-5:::N=3-2,J=5/2-5/2,F=5/2-3/2:-4.38300::11.35440:JPL
CNv=0:Cyanide Radical:::339.47590:5.0E-5:N=3-2,J=5/2-5/2,F=5/2-5/2:-3.52560::11.35400:JPL
CNv=0:Cyanide Radical:::339.47590:5.0E-5:N=3-2,J=5/2-5/2,F=5/2-5/2:-3.52570: 1.3:11.35400:CDMS
CNv=0:Cyanide Radical:339.49321:7.0E-6:::N=3-2,J=5/2-5/2,F=5/2-7/2:-4.37770: 0.3:11.35340:CDMS
CNv=0:Cyanide Radical:339.49327:2.78E-5:::N=3-2,J=5/2-5/2,F=5/2-7/2:-4.37770::11.35340:JPL
CNv=0:Cyanide Radical:339.49929:7.0E-6:::N=3-2,J=5/2-5/2,F=7/2-5/2:-4.35980: 0.3:11.35400:CDMS
CNv=0:Cyanide Radical:339.49929:2.79E-5:::N=3-2,J=5/2-5/2,F=7/2-5/2:-4.36000::11.35400:JPL
CNv=0:Cyanide Radical:339.51664:6.6E-6:::N=3-2,J=5/2-5/2,F=7/2-7/2:-3.32390: 2.4:11.35340:CDMS
CNv=0:Cyanide Radical:::339.51666:5.0E-5:N=3-2,J=5/2-5/2,F=7/2-7/2:-3.32390::11.35340:JPL
CNv=0:Cyanide Radical:339.99226:5.6E-6:::N=3-2,J=5/2-3/2,F=3/2-5/2:-4.43920: 2.23b:11.33620:CDMS
CNv=0:Cyanide Radical:339.99227:2.55E-5:::N=3-2,J=5/2-3/2,F=3/2-5/2:-4.43930::11.33620:JPL
CNv=0:Cyanide Radical:::340.00810:5.0E-5:N=3-2,J=5/2-3/2,F=5/2-5/2:-3.06130::11.33620:JPL
CNv=0:Cyanide Radical:340.00813:3.8E-6:::N=3-2,J=5/2-3/2,F=5/2-5/2:-3.06130: n.r.:11.33620:CDMS
CNv=0:Cyanide Radical:::340.01960:5.0E-5:N=3-2,J=5/2-3/2,F=3/2-3/2:-3.06250::11.33530:JPL
CNv=0:Cyanide Radical:340.01963:3.6E-6:::N=3-2,J=5/2-3/2,F=3/2-3/2:-3.06250: n.r.:11.33530:CDMS
CNv=0:Cyanide Radical:::340.03154:5.0E-5:N=3-2,J=5/2-3/2,F=7/2-5/2:-2.14370::11.33620:JPL
CNv=0:Cyanide Radical:340.03155:3.4E-6:::N=3-2,J=5/2-3/2,F=7/2-5/2:-2.14370: 1.6b:11.33620:CDMS
CNv=0:Cyanide Radical:::340.03541:5.0E-5:N=3-2,J=5/2-3/2,F=3/2-1/2:-2.56920::11.33480:JPL
CNv=0:Cyanide Radical:::340.03541:5.0E-5:N=3-2,J=5/2-3/2,F=5/2-3/2:-2.34420::11.33530:JPL
