Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
HC3Nv=0:Cyanoacetylene:272.88473:1.3E-6:::J=30-29:-1.10810::132.00030:JPL
HC3Nv=0:Cyanoacetylene:272.88474:1.0E-5:::J=30-29:0.00000::132.00000:SLAIM
HC3Nv=0:Cyanoacetylene:272.88475:2.2E-6:::J=30-29:-1.10640: 0.8:132.00030:CDMS
HC3Nv=0:Cyanoacetylene:281.97678:1.4E-6:::J=31-30:-1.08470::141.10270:JPL
HC3Nv=0:Cyanoacetylene:281.97678:1.1E-5:::J=31-30:0.00000::141.10300:SLAIM
HC3Nv=0:Cyanoacetylene:281.97679:2.2E-6:::J=31-30:-1.08290: 0.8:141.10270:CDMS
HC3Nv=0:Cyanoacetylene:291.06842:1.2E-5:::J=32-31:0.00000::150.50800:SLAIM
HC3Nv=0:Cyanoacetylene:::291.06843:1.0E-5:J=32-31:-1.06330::150.50850:JPL
HC3Nv=0:Cyanoacetylene:::291.06843:1.0E-5:J=32-31:-1.06150::150.50850:CDMS
HC3Nv=0:Cyanoacetylene:300.15964:1.3E-5:300.15965:3.0E-5:J=33-32:0.00000::160.21700:SLAIM
HC3Nv=0:Cyanoacetylene:::300.15965:1.0E-5:J=33-32:-1.04370::160.21750:JPL
HC3Nv=0:Cyanoacetylene:::300.15965:1.0E-5:J=33-32:-1.04190::160.21750:CDMS
HC3Nv=0:Cyanoacetylene:309.25043:1.4E-5:::J=34-33:0.00000::170.23000:SLAIM
HC3Nv=0:Cyanoacetylene:::309.25043:1.0E-5:J=34-33:-1.02600::170.22970:JPL
HC3Nv=0:Cyanoacetylene:::309.25043:1.0E-5:J=34-33:-1.02420::170.22970:CDMS
HC3Nv=0:Cyanoacetylene:318.34077:1.6E-6:::J=35-34:-1.01010::180.54520:JPL
HC3Nv=0:Cyanoacetylene:318.34077:1.5E-5:::J=35-34:0.00000::180.54500:SLAIM
HC3Nv=0:Cyanoacetylene:318.34078:2.3E-6:::J=35-34:-1.00830::180.54520:CDMS
HC3Nv=0:Cyanoacetylene:327.43066:1.7E-5:::J=36-35:0.00000::191.16400:SLAIM
HC3Nv=0:Cyanoacetylene:::327.43067:1.0E-5:J=36-35:-0.99580::191.16390:JPL
HC3Nv=0:Cyanoacetylene:::327.43067:1.0E-5:J=36-35:-0.99400::191.16390:CDMS
HC3Nv=0:Cyanoacetylene:336.52008:1.8E-5:::J=37-36:0.00000::202.08600:SLAIM
HC3Nv=0:Cyanoacetylene:::336.52008:1.0E-5:J=37-36:-0.98320::202.08580:JPL
HC3Nv=0:Cyanoacetylene:::336.52008:1.0E-5:J=37-36:-0.98140: 1.09:202.08580:CDMS
HC3Nv=0:Cyanoacetylene:::345.60901:1.0E-5:J=38-37:-0.97210::213.31090:JPL
HC3Nv=0:Cyanoacetylene:::345.60901:1.0E-5:J=38-37:-0.97040: 1.95:213.31090:CDMS
HC3Nv=0:Cyanoacetylene:345.60902:1.9E-5:::J=38-37:0.00000::213.31100:SLAIM
HC3Nv=0:Cyanoacetylene:354.69746:2.0E-6:::J=39-38:-0.96260::224.83920:JPL
HC3Nv=0:Cyanoacetylene:354.69746:2.1E-5:354.69741:3.0E-5:J=39-38:0.00000::224.83900:SLAIM
HC3Nv=0:Cyanoacetylene:354.69746:2.3E-6:::J=39-38:-0.96090: 2.0:224.83920:CDMS
