Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
H213CO:Formaldehyde:194.74924:1.5E-5:::12(2,10)-13(0,13):0.00000::212.79800:SLAIM
H213CO:Formaldehyde:194.74924:4.4E-6:::12(2,10)-13(0,13):-5.70040::212.79790:JPL
H213CO:Formaldehyde:194.74924:4.4E-6:::12(2,10)-13(0,13):-5.70040::212.79790:CDMS
H213CO:Formaldehyde:206.02365:4.0E-6:206.02367:1.0E-5:9(1,8)-9(1,9):0.00000::111.20900:SLAIM
H213CO:Formaldehyde:::206.02367:1.0E-5:9(1,8)-9(1,9):-3.71690::111.20930:JPL
H213CO:Formaldehyde:::206.02367:1.0E-5:9(1,8)-9(1,9):-3.71690::111.20930:CDMS
H213CO:Formaldehyde:206.13163:3.0E-6:206.13162:1.0E-5:3(1,3)-2(1,2):0.00000::15.09800:SLAIM
H213CO:Formaldehyde:::206.13163:1.0E-5:3(1,3)-2(1,2):-2.41910::15.09830:JPL
H213CO:Formaldehyde:::206.13163:1.0E-5:3(1,3)-2(1,2):-2.41910: 3.00:15.09830:CDMS
H213CO:Formaldehyde:::212.81118:1.0E-5:3(0,3)-2(0,2):-2.80100::7.10520:JPL
H213CO:Formaldehyde:::212.81118:1.0E-5:3(0,3)-2(0,2):-2.80100::7.10520:CDMS
H213CO:Formaldehyde:212.81119:3.0E-6:212.81118:1.0E-5:3(0,3)-2(0,2):0.00000::7.10500:SLAIM
H213CO:Formaldehyde:213.03729:3.0E-6:213.03734:8.5E-5:3(2,2)-2(2,1):0.00000::39.98300:SLAIM
H213CO:Formaldehyde:::213.03734:8.5E-5:3(2,2)-2(2,1):-3.12380::39.98280:JPL
H213CO:Formaldehyde:::213.03734:8.5E-5:3(2,2)-2(2,1):-3.12380::39.98280:CDMS
H213CO:Formaldehyde:::213.29357:8.5E-5:3(2,1)-2(2,0):-3.12280::39.98490:JPL
H213CO:Formaldehyde:::213.29357:8.5E-5:3(2,1)-2(2,0):-3.12280:<0.5:39.98490:CDMS
H213CO:Formaldehyde:213.29357:3.0E-6:213.29357:8.5E-5:3(2,1)-2(2,0):0.00000::39.98500:SLAIM
H213CO:Formaldehyde:219.90849:3.0E-6:219.90852:5.6E-5:3(1,2)-2(1,1):0.00000::15.55800:SLAIM
H213CO:Formaldehyde:::219.90852:5.6E-5:3(1,2)-2(1,1):-2.36440::15.55790:JPL
H213CO:Formaldehyde:::219.90852:5.6E-5:3(1,2)-2(1,1):-2.36440::15.55790:CDMS
H213CO:Formaldehyde:231.24596:1.6E-5:::11(2,9)-12(0,12):0.00000::182.70900:SLAIM
H213CO:Formaldehyde:231.24596:4.8E-6:::11(2,9)-12(0,12):-5.54700::182.70890:JPL
H213CO:Formaldehyde:231.24596:4.8E-6:::11(2,9)-12(0,12):-5.54700::182.70890:CDMS
