Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
CH3CNv=0:Methyl Cyanide:220.74301:2.0E-6:::12(1)-11(1):0.00000::45.46700:SLAIM
CH3CNv=0:Methyl Cyanide:220.74301:2.0E-7:::12(1)-11(1):-2.19390::45.46690:JPL
CH3CNv=0:Methyl Cyanide:220.74726:2.0E-6:::12(0)-11(0):0.00000::40.50100:SLAIM
CH3CNv=0:Methyl Cyanide:220.74726:2.0E-7:::12(0)-11(0):-2.18040::40.50100:JPL
CH3CNv=0:Methyl Cyanide:238.91258:4.0E-6:238.91258:1.0E-5:13(7)-12(7),F=13-12:0.00000::290.96400:SLAIM
CH3CNv=0:Methyl Cyanide:238.91272:2.0E-7:::13(7)-12(7):-2.74800::290.96490:JPL
CH3CNv=0:Methyl Cyanide:238.91273:4.0E-6:238.91272:0.0001:13(7)-12(7):0.00000::290.96400:SLAIM
CH3CNv=0:Methyl Cyanide:238.91279:5.0E-6:::13(7)-12(7),F=14-13:0.00000::290.96400:SLAIM
CH3CNv=0:Methyl Cyanide:238.91280:4.0E-6:::13(7)-12(7),F=12-11:0.00000::290.96400:SLAIM
CH3CNv=0:Methyl Cyanide:238.97229:4.0E-6:238.97228:1.0E-5:13(6)-12(6),F=13-12:0.00000::226.51300:SLAIM
CH3CNv=0:Methyl Cyanide:238.97239:2.0E-7:::13(6)-12(6):-2.26790::226.51281:JPL
CH3CNv=0:Methyl Cyanide:238.97240:3.0E-6:238.97239:0.0001:13(6)-12(6):0.00000::226.51300:SLAIM
CH3CNv=0:Methyl Cyanide:238.97244:5.0E-6:::13(6)-12(6),F=14-13:0.00000::226.51300:SLAIM
CH3CNv=0:Methyl Cyanide:238.97245:4.0E-6:::13(6)-12(6),F=12-11:0.00000::226.51300:SLAIM
CH3CNv=0:Methyl Cyanide:239.02292:2.0E-7:::13(5)-12(5):-2.42060::171.95170:JPL
CH3CNv=0:Methyl Cyanide:239.02293:2.0E-6:::13(5)-12(5):0.00000::171.95200:SLAIM
CH3CNv=0:Methyl Cyanide:239.06430:2.0E-7:::13(4)-12(4):-2.30110::127.29380:JPL
CH3CNv=0:Methyl Cyanide:239.06430:2.0E-6:::13(4)-12(4):0.00000::127.29400:SLAIM
CH3CNv=0:Methyl Cyanide:239.09650:2.0E-7:::13(3)-12(3):-1.90810::92.54931:JPL
CH3CNv=0:Methyl Cyanide:239.09650:2.0E-6:::13(3)-12(3):0.00000::92.54900:SLAIM
CH3CNv=0:Methyl Cyanide:239.11950:2.0E-6:::13(2)-12(2):0.00000::67.72600:SLAIM
CH3CNv=0:Methyl Cyanide:239.11950:2.0E-7:::13(2)-12(2):-2.14400::67.72620:JPL
CH3CNv=0:Methyl Cyanide:239.13331:2.0E-6:::13(1)-12(1):0.00000::52.83000:SLAIM
CH3CNv=0:Methyl Cyanide:239.13331:2.0E-7:::13(1)-12(1):-2.10510::52.83010:JPL
CH3CNv=0:Methyl Cyanide:239.13791:2.0E-6:::13(0)-12(0):0.00000::47.86400:SLAIM
CH3CNv=0:Methyl Cyanide:239.13792:2.0E-7:::13(0)-12(0):-2.09210::47.86430:JPL
