 60.1430 15.9333  162   0.50  -1.80  35.00  -447.0  5812.0
 60.1430 15.9333  163   0.50  -1.80  35.00  -433.0  5813.0
 60.1430 15.9334  164   0.50  -1.80  35.00  -445.0  5812.0
 60.1430 15.9334  165   0.50  -1.80  35.00  -443.0  5808.0
 60.1430 15.9333  166   0.50  -1.80  35.00  -443.0  5821.0
 60.1430 15.9333  167   0.50  -1.80  35.00  -447.0  5817.0
 60.1430 15.9334  168   0.50  -1.80  35.00  -443.0  5807.0
 60.1430 15.9334  169   0.50  -1.80  35.00  -435.0  5817.0
 60.1430 15.9334  170   0.50  -1.80  35.00  -443.0  5815.0
 60.1430 15.9334  171   0.50  -1.80  35.00  -445.0  5813.0
 60.1430 15.9334  172   0.50  -1.80  35.00  -440.0  5819.0
 60.1430 15.9334  173   0.50  -1.80  35.00  -443.0  5805.0
 60.1430 15.9334  174   0.50  -1.80  35.00  -448.0  5809.0
 60.1430 15.9334  175   0.50  -1.80  35.00  -443.0  5817.0
 60.1430 15.9334  176   0.50  -1.80  35.00  -445.0  5813.0
 60.1430 15.9334  177   0.50  -1.80  35.00  -440.0  5811.0
 60.1430 15.9334  178   0.50  -1.80  35.00  -447.0  5815.0
 60.1430 15.9333  179   0.50  -1.80  35.00  -441.0  5813.0
 60.1430 15.9334  180   0.50  -1.80  35.00  -443.0  5809.0
 60.1430 15.9334  181   0.50  -1.80  35.00  -443.0  5813.0
 60.1430 15.9334  182   0.50  -1.80  35.00  -447.0  5807.0
 60.1430 15.9334  183   0.50  -1.80  35.00  -437.0  5805.0
 60.1430 15.9333  184   0.50  -1.80  35.00  -445.0  5809.0
 60.1430 15.9334  185   0.50  -1.80  35.00  -447.0  5809.0
 60.1430 15.9334  186   0.50  -1.80  35.00  -443.0  5802.0
 60.1430 15.9334  187   0.50  -1.80  35.00  -440.0  5811.0
 60.1430 15.9334  188   0.50  -1.80  35.00  -441.0  5813.0
 60.1430 15.9334  189   0.50  -1.80  35.00  -435.0  5813.0
 60.1430 15.9334  190   0.50  -1.80  35.00  -440.0  5805.0
 60.1430 15.9334  191   0.50  -1.80  35.00  -435.0 -5667.0
 60.1430 15.9334  192   0.50  -1.80  35.00  -439.0 -5659.0
 60.1430 15.9334  193   0.50  -1.80  35.00  -439.0 -5653.0
 60.1430 15.9333  194   0.50  -1.80  35.00  -440.0 -5645.0
 60.1430 15.9333  195   0.50  -1.80  35.00  -435.0 -5651.0
 60.1430 15.9333  196   0.50  -1.80  35.00  -437.0 -5651.0
 60.1430 15.9333  197   0.50  -1.80  35.00  -443.0 -5649.0
 60.1429 15.9333  198   0.50  -1.80  35.00  -439.0 -5643.0
 60.1429 15.9333  199   0.50  -1.80  35.00  -444.0 -5653.0
 60.1430 15.9334  200   0.50  -1.80  35.00  -436.0 -5649.0
 60.1430 15.9334  201   0.50  -1.80  35.00  -436.0 -5641.0
 60.1430 15.9334  202   0.50  -1.80  35.00  -433.0 -5645.0
 60.1430 15.9334  203   0.50  -1.80  35.00  -437.0 -5645.0
 60.1430 15.9334  204   0.50  -1.80  35.00  -442.0 -5637.0
 60.1430 15.9334  205   0.50  -1.80  35.00  -439.0 -5636.0
 60.1430 15.9333  206   0.50  -1.80  35.00  -444.0 -5641.0
 60.1430 15.9333  207   0.50  -1.80  35.00  -427.0 -5644.0
 60.1430 15.9333  208   0.50  -1.80  35.00  -439.0 -5640.0
 60.1430 15.9333  209   0.50  -1.80  35.00  -439.0 -5637.0
 60.1430 15.9334  210   0.50  -1.80  35.00  -439.0 -5642.0
 60.1430 15.9334  211   0.50  -1.80  35.00  -442.0 -5636.0
 60.1430 15.9333  212   0.50  -1.80  35.00  -435.0 -5636.0
 60.1430 15.9333  213   0.50  -1.80  35.00  -443.0 -5632.0
 60.1430 15.9334  214   0.50  -1.80  35.00  -437.0 -5636.0
 60.1430 15.9334  215   0.50  -1.80  35.00  -446.0 -5628.0
 60.1430 15.9333  216   0.50  -1.80  35.00  -435.0 -5638.0
 60.1430 15.9333  217   0.50  -1.80  35.00  -439.0 -5638.0
 60.1430 15.9334  218   0.50  -1.80  35.00  -443.0 -5633.0
 60.1430 15.9334  219   0.50  -1.80  35.00  -435.0 -5633.0
 60.1430 15.9334  220   0.50  -1.80  35.00  -443.0 -5635.0
 60.1430 15.9334  221   0.50  -1.80  35.00  -439.0 -5632.0
 60.1430 15.9334  222   0.50  -1.80  35.00  -440.0 -5635.0
 60.1430 15.9334  223   0.50  -1.80  35.00  -439.0 -5632.0
 60.1430 15.9334  224   0.50  -1.80  35.00  -435.0 -5627.0
 60.1430 15.9333  225   0.50  -1.80  35.00  -433.0 -5632.0
 60.1430 15.9333  226   0.50  -1.80  35.00  -445.0 -5639.0
 60.1430 15.9334  227   0.50  -1.80  35.00  -433.0 -5628.0
 60.1430 15.9333  228   0.50  -1.80  35.00  -436.0 -5635.0
 60.1430 15.9333  229   0.50  -1.80  35.00  -435.0 -5635.0
 60.1430 15.9333  230   0.50  -1.80  35.00  -435.0 -5623.0
 60.1430 15.9333  231   0.50  -1.80  35.00  -435.0 -5631.0
 60.1430 15.9333  232   0.50  -1.80  35.00  -433.0 -5623.0
 60.1429 15.9334  233   0.50  -1.80  35.00  -429.0 -5639.0
 60.1430 15.9333  234   0.50  -1.80  35.00  -431.0 -5243.0
 60.1430 15.9333  235   0.50  -1.80  35.00  -433.0 -5237.0
 60.1430 15.9333  236   0.50  -1.80  35.00  -427.0 -5241.0
 60.1430 15.9333  237   0.50  -1.80  35.00  -431.0 -5235.0
 60.1430 15.9333  238   0.50  -1.80  35.00  -431.0 -5239.0
 60.1430 15.9333  239   0.50  -1.80  35.00  -423.0 -5235.0
 60.1430 15.9333  240   0.50  -1.80  35.00  -427.0 -5235.0
 60.1430 15.9333  241   0.50  -1.80  35.00  -423.0 -5231.0
 60.1429 15.9333  242   0.50  -1.80  35.00  -439.0 -5235.0
 60.1429 15.9333  243   0.50  -1.80  35.00  -427.0 -5236.0
 60.1429 15.9333  244   0.50  -1.80  35.00  -427.0 -5233.0
 60.1430 15.9333  245   0.50  -1.80  35.00  -427.0 -5235.0
 60.1430 15.9333  246   0.50  -1.80  35.00  -427.0 -5233.0
 60.1430 15.9333  247   0.50  -1.80  35.00  -427.0 -5241.0
