 55.8319 16.0877    0   0.59  -5.20  47.00  1773.0  4136.0
 55.8319 16.0877    1   0.59  -5.20  47.00  1769.0  4133.0
 55.8319 16.0877    2   0.59  -5.20  47.00  1771.0  4169.0
 55.8319 16.0877    3   0.59  -5.20  47.00  1766.0  4192.0
 55.8319 16.0877    4   0.59  -5.20  47.00  1772.0  4191.0
 55.8319 16.0877    5   0.59  -5.20  47.00  1767.0  4168.0
 55.8319 16.0877    6   0.59  -5.20  47.00  1772.0  4161.0
 55.8319 16.0876    7   0.59  -5.20  47.00  1771.0  4182.0
 55.8319 16.0877    8   0.59  -5.20  47.00  1771.0  4157.0
 55.8320 16.0877    9   0.59  -5.20  47.00  1772.0  4147.0
 55.8320 16.0877   10   0.59  -5.20  47.00  1765.0  4149.0
 55.8320 16.0878   11   0.59  -5.20  47.00  1775.0  4148.0
 55.8320 16.0877   12   0.59  -5.20  47.00  1775.0  4085.0
 55.8320 16.0877   13   0.59  -5.20  47.00  1781.0  4063.0
 55.8320 16.0877   14   0.59  -5.20  47.00  1767.0  4055.0
 55.8320 16.0876   15   0.59  -5.20  47.00  1773.0  4033.0
 55.8320 16.0877   16   0.59  -5.20  47.00  1765.0  4018.0
 55.8320 16.0877   17   0.59  -5.20  47.00  1769.0  4019.0
 55.8320 16.0877   18   0.59  -5.20  47.00  1772.0  3963.0
 55.8319 16.0877   19   0.59  -5.20  47.00  1778.0  3962.0
 55.8319 16.0877   20   0.59  -5.20  47.00  1774.0  3976.0
 55.8319 16.0877   21   0.59  -5.20  47.00  1769.0  3958.0
 55.8319 16.0877   22   0.59  -5.20  47.00  1769.0  3942.0
 55.8319 16.0877   23   0.59  -5.20  47.00  1781.0  3958.0
 55.8319 16.0877   24   0.59  -5.20  47.00  1776.0  3985.0
 55.8319 16.0877   25   0.59  -5.20  47.00  1777.0  3996.0
 55.8319 16.0877   26   0.59  -5.20  47.00  1776.0  3980.0
 55.8319 16.0877   27   0.59  -5.20  47.00  1781.0  3953.0
 55.8319 16.0877   28   0.59  -5.20  47.00  1769.0  3951.0
 55.8319 16.0877   29   0.59  -5.20  47.00  1768.0  3963.0
 55.8320 16.0877   30   0.59  -5.20  47.00  1773.0  3965.0
 55.8320 16.0876   31   0.59  -5.20  47.00  1772.0  3961.0
 55.8319 16.0877   32   0.59  -5.20  47.00  1763.0  3974.0
 55.8319 16.0876   33   0.59  -5.20  47.00  1774.0  3998.0
 55.8319 16.0876   34   0.59  -5.20  47.00  1777.0  3995.0
 55.8319 16.0876   35   0.59  -5.20  47.00  1780.0  3986.0
 55.8319 16.0876   36   0.59  -5.20  47.00  1773.0  3992.0
 55.8318 16.0876   37   0.59  -5.20  47.00  1780.0  3963.0
 55.8318 16.0876   38   0.59  -5.20  47.00  1772.0  3962.0
 55.8318 16.0876   39   0.59  -5.20  47.00  1767.0  3949.0
 55.8318 16.0876   40   0.59  -5.20  47.00  1775.0  3966.0
 55.8318 16.0876   41   0.59  -5.20  47.00  1779.0  3966.0
 55.8318 16.0876   42   0.59  -5.20  47.00  1777.0  3964.0
 55.8318 16.0876   43   0.59  -5.20  47.00  1779.0  3984.0
 55.8318 16.0876   44   0.59  -5.20  47.00  1778.0  3982.0
 55.8318 16.0876   45   0.59  -5.20  47.00  1774.0  3982.0
 55.8318 16.0876   46   0.59  -5.20  47.00  1777.0  3979.0
 55.8318 16.0876   47   0.59  -5.20  47.00  1768.0  3970.0
 55.8318 16.0876   48   0.59  -5.20  47.00  1779.0  3973.0
 55.8319 16.0876   49   0.59  -5.20  47.00  1776.0  3997.0
 55.8319 16.0876   50   0.59  -5.20  47.00  1778.0  4003.0
 55.8319 16.0876   51   0.59  -5.20  47.00  1778.0  4012.0
 55.8319 16.0876   52   0.59  -5.20  47.00  1774.0  4010.0
 55.8319 16.0876   53   0.59  -5.20  47.00  1775.0  4026.0
 55.8319 16.0876   54   0.59  -5.20  47.00  1772.0  4035.0
 55.8319 16.0876   55   0.59  -5.20  47.00  1769.0  4041.0
 55.8319 16.0876   56   0.59  -5.20  47.00  1764.0  4057.0
 55.8319 16.0877   57   0.59  -5.20  47.00  1781.0  4050.0
 55.8319 16.0877   58   0.59  -5.20  47.00  1773.0  4034.0
 55.8319 16.0877   59   0.59  -5.20  47.00  1780.0  4027.0
 55.8319 16.0877   60   0.59  -5.20  47.00  1778.0  4010.0
 55.8319 16.0877   61   0.59  -5.20  47.00  1778.0  4000.0
 55.8319 16.0878   62   0.59  -5.20  47.00  1770.0  3967.0
 55.8319 16.0877   63   0.59  -5.20  47.00  1773.0  3944.0
 55.8319 16.0877   64   0.59  -5.20  47.00  1765.0  3916.0
 55.8319 16.0877   65   0.59  -5.20  47.00  1789.0  3895.0
