 60.1432 15.9333   75   0.50  -1.80  35.00  -395.0 -4771.0
 60.1431 15.9333   76   0.50  -1.80  35.00  -395.0 -4775.0
 60.1431 15.9333   77   0.50  -1.80  35.00  -403.0 -4771.0
 60.1431 15.9333   78   0.50  -1.80  35.00  -395.0 -4771.0
 60.1431 15.9333   79   0.50  -1.80  35.00  -401.0 -4771.0
 60.1431 15.9333   80   0.50  -1.80  35.00  -395.0 -4770.0
 60.1431 15.9333   81   0.50  -1.80  35.00  -387.0 -4771.0
 60.1431 15.9333   82   0.50  -1.80  35.00  -398.0 -4759.0
 60.1431 15.9333   83   0.50  -1.80  35.00  -399.0 -4774.0
 60.1431 15.9333   84   0.50  -1.80  35.00  -393.0 -4767.0
 60.1431 15.9333   85   0.50  -1.80  35.00  -393.0 -4633.0
 60.1431 15.9333   86   0.50  -1.80  35.00  -391.0 -4629.0
 60.1431 15.9333   87   0.50  -1.80  35.00  -395.0 -4635.0
 60.1431 15.9333   88   0.50  -1.80  35.00  -401.0 -4631.0
 60.1431 15.9333   89   0.50  -1.80  35.00  -393.0 -4639.0
 60.1431 15.9333   90   0.50  -1.80  35.00  -397.0 -4635.0
 60.1431 15.9333   91   0.50  -1.80  35.00  -395.0 -4622.0
 60.1431 15.9333   92   0.50  -1.80  35.00  -395.0 -4627.0
 60.1431 15.9333   93   0.50  -1.80  35.00  -405.0 -4631.0
 60.1431 15.9333   94   0.50  -1.80  35.00  -401.0 -4636.0
 60.1431 15.9333   95   0.50  -1.80  35.00  -396.0 -4637.0
 60.1431 15.9333   96   0.50  -1.80  35.00  -395.0 -4635.0
 60.1431 15.9333   97   0.50  -1.80  35.00  -398.0 -4643.0
 60.1431 15.9333   98   0.50  -1.80  35.00  -393.0 -4629.0
 60.1431 15.9333   99   0.50  -1.80  35.00  -398.0 -4627.0
 60.1431 15.9333  100   0.50  -1.80  35.00  -397.0 -4635.0
 60.1431 15.9333  101   0.50  -1.80  35.00  -399.0 -4629.0
 60.1431 15.9333  102   0.50  -1.80  35.00  -396.0 -4634.0
 60.1431 15.9333  103   0.50  -1.80  35.00  -401.0 -4631.0
 60.1431 15.9333  104   0.50  -1.80  35.00  -401.0 -4631.0
 60.1431 15.9333  105   0.50  -1.80  35.00  -395.0 -4632.0
 60.1431 15.9333  106   0.50  -1.80  35.00  -393.0 -4637.0
 60.1431 15.9333  107   0.50  -1.80  35.00  -402.0 -4629.0
 60.1431 15.9333  108   0.50  -1.80  35.00  -396.0 -4632.0
 60.1431 15.9333  109   0.50  -1.80  35.00  -395.0 -4627.0
 60.1431 15.9333  110   0.50  -1.80  35.00  -395.0 -4632.0
 60.1431 15.9333  111   0.50  -1.80  35.00  -392.0 -4631.0
 60.1431 15.9333  112   0.50  -1.80  35.00  -401.0 -4636.0
 60.1431 15.9333  113   0.50  -1.80  35.00  -396.0 -4629.0
 60.1431 15.9333  114   0.50  -1.80  35.00  -398.0 -4625.0
 60.1432 15.9333  115   0.50  -1.80  35.00  -393.0 -4637.0
 60.1432 15.9333  116   0.50  -1.80  35.00  -397.0 -4629.0
 60.1431 15.9333  117   0.50  -1.80  35.00  -387.0 -4630.0
 60.1431 15.9333  118   0.50  -1.80  35.00  -393.0 -4631.0
 60.1431 15.9333  119   0.50  -1.80  35.00  -395.0 -4631.0
 60.1431 15.9333  120   0.50  -1.80  35.00  -401.0 -4632.0
 60.1431 15.9333  121   0.50  -1.80  35.00  -391.0 -4631.0
 60.1431 15.9333  122   0.50  -1.80  35.00  -395.0 -4633.0
 60.1431 15.9333  123   0.50  -1.80  35.00  -393.0 -4627.0
 60.1431 15.9333  124   0.50  -1.80  35.00  -389.0 -4633.0
 60.1431 15.9333  125   0.50  -1.80  35.00  -391.0 -4627.0
 60.1431 15.9333  126   0.50  -1.80  35.00  -397.0 -4635.0
 60.1431 15.9333  127   0.50  -1.80  35.00  -401.0 -4631.0
 60.1431 15.9333  128   0.50  -1.80  35.00  -403.0 -4623.0
 60.1432 15.9333  129   0.50  -1.80  35.00  -395.0 -4863.0
 60.1431 15.9333  130   0.50  -1.80  35.00  -399.0 -4866.0
 60.1431 15.9333  131   0.50  -1.80  35.00  -397.0 -4868.0
 60.1431 15.9333  132   0.50  -1.80  35.00  -397.0 -4860.0
 60.1431 15.9333  133   0.50  -1.80  35.00  -395.0 -4862.0
 60.1431 15.9333  134   0.50  -1.80  35.00  -397.0 -4865.0
 60.1431 15.9333  135   0.50  -1.80  35.00  -395.0 -4866.0
 60.1431 15.9333  136   0.50  -1.80  35.00  -398.0 -4870.0
 60.1431 15.9333  137   0.50  -1.80  35.00  -395.0 -4865.0
 60.1431 15.9333  138   0.50  -1.80  35.00  -401.0 -4864.0
 60.1432 15.9334  139   0.50  -1.80  35.00  -403.0 -4863.0
 60.1432 15.9334  140   0.50  -1.80  35.00  -401.0 -4863.0
 60.1431 15.9333  141   0.50  -1.80  35.00  -393.0 -4860.0
 60.1432 15.9333  142   0.50  -1.80  35.00  -402.0 -4861.0
 60.1432 15.9333  143   0.50  -1.80  35.00  -401.0 -4865.0
 60.1431 15.9333  144   0.50  -1.80  35.00  -393.0 -4865.0
 60.1431 15.9333  145   0.50  -1.80  35.00  -389.0 -4864.0
 60.1431 15.9333  146   0.50  -1.80  35.00  -393.0 -4863.0
 60.1431 15.9333  147   0.50  -1.80  35.00  -398.0 -4868.0
 60.1431 15.9333  148   0.50  -1.80  35.00  -399.0 -4862.0
 60.1431 15.9333  149   0.50  -1.80  35.00  -399.0 -4867.0
 60.1431 15.9333  150   0.50  -1.80  35.00  -399.0 -4862.0
 60.1431 15.9333  151   0.50  -1.80  35.00  -405.0 -4863.0
 60.1431 15.9333  152   0.50  -1.80  35.00  -396.0 -4866.0
 60.1431 15.9333  153   0.50  -1.80  35.00  -399.0 -4861.0
 60.1431 15.9333  154   0.50  -1.80  35.00  -393.0 -4869.0
 60.1431 15.9333  155   0.50  -1.80  35.00  -393.0 -4863.0
 60.1431 15.9333  156   0.50  -1.80  35.00  -395.0 -4863.0
 60.1431 15.9333  157   0.50  -1.80  35.00  -398.0 -4862.0
 60.1431 15.9333  158   0.50  -1.80  35.00  -398.0 -4863.0
 60.1431 15.9333  159   0.50  -1.80  35.00  -391.0 -4866.0
 60.1432 15.9333  160   0.50  -1.80  35.00  -397.0 -4856.0
 60.1432 15.9333  161   0.50  -1.80  35.00  -398.0 -4868.0
 60.1431 15.9333  162   0.50  -1.80  35.00  -393.0 -4864.0
 60.1431 15.9333  163   0.50  -1.80  35.00  -394.0 -4864.0
 60.1431 15.9333  164   0.50  -1.80  35.00  -397.0 -4865.0
 60.1431 15.9333  165   0.50  -1.80  35.00  -401.0 -4866.0
 60.1431 15.9333  166   0.50  -1.80  35.00  -398.0 -4871.0
 60.1431 15.9333  167   0.50  -1.80  35.00  -401.0 -4863.0
 60.1431 15.9333  168   0.50  -1.80  35.00  -398.0 -4863.0
 60.1431 15.9333  169   0.50  -1.80  35.00  -399.0 -4859.0
 60.1431 15.9333  170   0.50  -1.80  35.00  -401.0 -4419.0
 60.1431 15.9333  171   0.50  -1.80  35.00  -395.0 -4406.0
 60.1432 15.9333  172   0.50  -1.80  35.00  -395.0 -4423.0
 60.1432 15.9333  173   0.50  -1.80  35.00  -397.0 -4411.0
 60.1432 15.9333  174   0.50  -1.80  35.00  -399.0 -4408.0
 60.1431 15.9333  175   0.50  -1.80  35.00  -397.0 -4411.0
 60.1431 15.9333  176   0.50  -1.80  35.00  -397.0 -4412.0
 60.1431 15.9333  177   0.50  -1.80  35.00  -397.0 -4411.0
 60.1431 15.9333  178   0.50  -1.80  35.00  -397.0 -4406.0
