 55.7828 18.3061   77   0.20  -4.40  39.00  -433.0  5065.0
 55.7828 18.3061   78   0.20  -4.40  39.00  -429.0  5049.0
 55.7827 18.3059   79   0.20  -4.40  39.00  -427.0  5052.0
 55.7827 18.3059   80   0.20  -4.40  39.00  -437.0  5056.0
 55.7827 18.3061   81   0.20  -4.40  39.00  -427.0  5059.0
 55.7827 18.3061   82   0.20  -4.40  39.00  -433.0  5056.0
 55.7827 18.3061   83   0.20  -4.40  39.00  -440.0  5057.0
 55.7827 18.3061   84   0.20  -4.40  39.00  -439.0  5354.0
 55.7827 18.3061   85   0.20  -4.40  39.00  -445.0  5349.0
 55.7827 18.3060   86   0.20  -4.40  39.00  -436.0  5356.0
 55.7827 18.3060   87   0.20  -4.40  39.00  -439.0  5355.0
 55.7827 18.3061   88   0.20  -4.40  39.00  -446.0  5357.0
 55.7827 18.3061   89   0.20  -4.40  39.00  -438.0  5357.0
 55.7827 18.3061   90   0.20  -4.40  39.00  -448.0  5355.0
 55.7827 18.3061   91   0.20  -4.40  39.00  -453.0  5349.0
 55.7827 18.3061   92   0.20  -4.40  39.00  -446.0  5353.0
 55.7827 18.3061   93   0.20  -4.40  39.00  -437.0  5359.0
 55.7827 18.3061   94   0.20  -4.40  39.00  -441.0  5352.0
 55.7827 18.3061   95   0.20  -4.40  39.00  -453.0  5357.0
 55.7827 18.3061   96   0.20  -4.40  39.00  -443.0  5346.0
 55.7827 18.3061   97   0.20  -4.40  39.00  -438.0  5349.0
 55.7827 18.3061   98   0.20  -4.40  39.00  -435.0  5353.0
 55.7827 18.3061   99   0.20  -4.40  39.00  -438.0  5348.0
 55.7827 18.3061  100   0.20  -4.40  39.00  -443.0  5350.0
 55.7827 18.3061  101   0.20  -4.40  39.00  -439.0  5350.0
 55.7827 18.3061  102   0.20  -4.40  39.00  -445.0  5351.0
 55.7827 18.3061  103   0.20  -4.40  39.00  -439.0  5354.0
 55.7827 18.3061  104   0.20  -4.40  39.00  -444.0  5355.0
 55.7827 18.3061  105   0.20  -4.40  39.00  -442.0  5339.0
 55.7827 18.3061  106   0.20  -4.40  39.00  -439.0  5353.0
 55.7827 18.3061  107   0.20  -4.40  39.00  -437.0  5354.0
 55.7827 18.3061  108   0.20  -4.40  39.00  -448.0  5347.0
 55.7827 18.3061  109   0.20  -4.40  39.00  -447.0  5351.0
 55.7827 18.3061  110   0.20  -4.40  39.00  -441.0  5351.0
 55.7827 18.3061  111   0.20  -4.40  39.00  -450.0  5348.0
 55.7827 18.3061  112   0.20  -4.40  39.00  -435.0  5353.0
 55.7827 18.3061  113   0.20  -4.40  39.00  -444.0  5354.0
 55.7827 18.3061  114   0.20  -4.40  39.00  -429.0  5348.0
 55.7827 18.3061  115   0.20  -4.40  39.00  -448.0  5352.0
 55.7827 18.3061  116   0.20  -4.40  39.00  -445.0  5353.0
 55.7827 18.3061  117   0.20  -4.40  39.00  -444.0  5349.0
 55.7827 18.3061  118   0.20  -4.40  39.00  -443.0  5349.0
 55.7827 18.3061  119   0.20  -4.40  39.00  -448.0  5353.0
 55.7827 18.3061  120   0.20  -4.40  39.00  -445.0  5354.0
 55.7827 18.3061  121   0.20  -4.40  39.00  -442.0  5359.0
 55.7827 18.3061  122   0.20  -4.40  39.00  -447.0  5354.0
 55.7827 18.3061  123   0.20  -4.40  39.00  -444.0  5363.0
 55.7827 18.3061  124   0.20  -4.40  39.00  -443.0  5353.0
 55.7827 18.3061  125   0.20  -4.40  39.00  -437.0  5355.0
 55.7827 18.3061  126   0.20  -4.40  39.00  -444.0  5349.0
 55.7827 18.3061  127   0.20  -4.40  39.00  -437.0  5817.0
 55.7827 18.3061  128   0.20  -4.40  39.00  -443.0  5807.0
 55.7827 18.3061  129   0.20  -4.40  39.00  -433.0  5805.0
 55.7827 18.3061  130   0.20  -4.40  39.00  -443.0  5813.0
 55.7827 18.3061  131   0.20  -4.40  39.00  -429.0  5807.0
 55.7827 18.3061  132   0.20  -4.40  39.00  -440.0  5807.0
 55.7827 18.3061  133   0.20  -4.40  39.00  -442.0  5813.0
 55.7827 18.3061  134   0.20  -4.40  39.00  -440.0  5813.0
 55.7827 18.3061  135   0.20  -4.40  39.00  -439.0  5809.0
 55.7827 18.3061  136   0.20  -4.40  39.00  -433.0  5815.0
 55.7827 18.3061  137   0.20  -4.40  39.00  -446.0  5813.0
 55.7827 18.3061  138   0.20  -4.40  39.00  -443.0  5812.0
 55.7827 18.3061  139   0.20  -4.40  39.00  -437.0  5813.0
 55.7827 18.3061  140   0.20  -4.40  39.00  -439.0  5819.0
 55.7827 18.3061  141   0.20  -4.40  39.00  -436.0  5810.0
 55.7827 18.3061  142   0.20  -4.40  39.00  -442.0  5801.0
 55.7827 18.3061  143   0.20  -4.40  39.00  -430.0  5809.0
 55.7827 18.3061  144   0.20  -4.40  39.00  -443.0  5809.0
 55.7827 18.3061  145   0.20  -4.40  39.00  -441.0  5805.0
 55.7827 18.3061  146   0.20  -4.40  39.00  -443.0  5811.0
 55.7827 18.3061  147   0.20  -4.40  39.00  -436.0  5807.0
 55.7827 18.3061  148   0.20  -4.40  39.00  -443.0  5807.0
 55.7827 18.3061  149   0.20  -4.40  39.00  -435.0  5814.0
 55.7827 18.3061  150   0.20  -4.40  39.00  -439.0  5809.0
