 53.1890 17.1823   72   1.20   0.74  17.32   0.00   849.0  5353.0
 53.1890 17.1823   73   1.20   0.74  17.32   0.00   913.0  3291.0
 53.1890 17.1823   74   1.20   0.74  17.32   0.00   951.0  1332.0
 53.1890 17.1822   75   1.20   0.74  17.32   0.00   949.0  -676.0
 53.1890 17.1822   76   1.20   0.74  17.32   0.00   983.0 -2987.0
 53.1890 17.1823   77   1.20   0.74  17.32   0.00  1053.0 -5091.0
 53.1890 17.1823   78   1.20   0.74  17.32   0.00  1079.0  4701.0
 53.1890 17.1822   79   1.20   0.74  17.32   0.00  1096.0  2605.0
 53.1890 17.1822   80   1.20   0.74  18.55   0.02  1145.0   324.0
 53.1890 17.1822   81   1.20   0.74  18.55   0.02  1113.0 -2203.0
 53.1890 17.1823   82   1.20   0.74  18.55   0.02  1141.0 -4380.0
 53.1890 17.1823   83   1.20   0.74  18.55   0.02  1121.0  5277.0
 53.1890 17.1823   84   1.20   0.74  18.55   0.02  1095.0  3389.0
 53.1890 17.1823   85   1.20   0.74  18.55   0.02  1117.0  1177.0
 53.1890 17.1823   86   1.20   0.74  18.55   0.02  1089.0  -896.0
 53.1890 17.1822   87   1.20   0.74  18.55   0.02  1153.0 -3205.0
 53.1890 17.1822   88   1.20   0.74  18.55   0.02  1167.0 -5439.0
 53.1890 17.1823   89   1.20   0.74  18.55   0.02  1119.0  4125.0
 53.1890 17.1823   90   1.20   0.74  19.78   0.00  1141.0  2333.0
 53.1890 17.1822   91   1.20   0.74  19.78   0.00  1169.0  -247.0
 53.1890 17.1823   92   1.20   0.74  19.78   0.00  1243.0 -2531.0
 53.1890 17.1822   93   1.20   0.74  19.78   0.00  1297.0 -4888.0
 53.1890 17.1823   94   1.20   0.74  19.78   0.00  1349.0  5026.0
 53.1890 17.1822   95   1.20   0.74  19.78   0.00  1268.0  2789.0
 53.1890 17.1822   96   1.20   0.74  19.78   0.00  1401.0   880.0
 53.1890 17.1822   97   1.20   0.74  19.78   0.00  1453.0 -1291.0
 53.1890 17.1823   98   1.20   0.74  19.78   0.00  1539.0 -3509.0
 53.1890 17.1823   99   1.20   0.74  19.78   0.00  1509.0 -5532.0
 53.1890 17.1823  100   1.20   0.74  21.02   0.00  1509.0  3685.0
 53.1890 17.1822  101   1.20   0.74  21.02   0.00  1581.0  1459.0
 53.1890 17.1823  102   1.20   0.74  21.02   0.00  1522.0  -481.0
 53.1890 17.1822  103   1.20   0.74  21.02   0.00  1645.0 -2739.0
 53.1890 17.1823  104   1.20   0.74  21.02   0.00  1644.0 -4899.0
 53.1890 17.1823  105   1.20   0.74  21.02   0.00  1563.0  4689.0
 53.1890 17.1823  106   1.20   0.74  21.02   0.00  1565.0  2865.0
 53.1890 17.1823  107   1.20   0.74  21.02   0.00  1481.0   656.0
 53.1890 17.1822  108   1.20   0.74  21.02   0.00  1469.0 -1583.0
 53.1890 17.1822  109   1.20   0.74  21.02   0.00  1537.0 -3851.0
 53.1890 17.1823  110   1.20   0.74  22.25   0.15  1551.0 -3827.0
 53.1890 17.1822  111   1.20   0.74  22.25   0.15  1436.0  3364.0
 53.1890 17.1822  112   1.20   0.74  22.25   0.15  1377.0  1273.0
 53.1890 17.1823  113   1.20   0.74  22.25   0.15  1468.0  -885.0
 53.1890 17.1822  114   1.20   0.74  22.25   0.15  1549.0 -3134.0
 53.1890 17.1823  115   1.20   0.74  22.25   0.15  1623.0 -5209.0
 53.1890 17.1823  116   1.20   0.74  22.25   0.15  1701.0  4427.0
 53.1890 17.1823  117   1.20   0.74  22.25   0.15  1731.0  2049.0
 53.1890 17.1822  118   1.20   0.74  22.25   0.15  1797.0    70.0
 53.1890 17.1822  119   1.20   0.74  22.25   0.15  1917.0 -2195.0
 53.1890 17.1823  120   1.20   0.74  22.25   0.15  1971.0 -4143.0
 53.1890 17.1823  121   1.20   0.74  23.50   0.00  2209.0  4993.0
 53.1890 17.1823  122   1.20   0.74  23.50   0.00  2300.0  2608.0
 53.1890 17.1823  123   1.20   0.74  23.50   0.00  2386.0   465.0
 53.1890 17.1823  124   1.20   0.74  23.50   0.00  2389.0 -1780.0
 53.1890 17.1823  125   1.20   0.74  23.50   0.00  2523.0 -3881.0
 53.1890 17.1822  126   1.20   0.74  23.50   0.00  2583.0 -5726.0
 53.1890 17.1823  127   1.20   0.74  23.50   0.00  2669.0  3725.0
 53.1890 17.1823  128   1.20   0.74  23.50   0.00  2757.0  1729.0
 53.1890 17.1822  129   1.20   0.74  23.50   0.00  2861.0  -371.0
 53.1890 17.1823  130   1.20   0.74  23.50   0.00  2878.0 -2419.0
 53.1890 17.1823  131   1.20   0.74  24.73   0.04  2928.0 -4463.0
 53.1890 17.1823  132   1.20   0.74  24.73   0.04  3113.0  4789.0
 53.1890 17.1823  133   1.20   0.74  24.73   0.04  3093.0  2697.0
 53.1890 17.1823  134   1.20   0.74  24.73   0.04  3173.0   721.0
 53.1890 17.1823  135   1.20   0.74  24.73   0.04  3317.0 -1451.0
 53.1890 17.1823  136   1.20   0.74  24.73   0.04  3286.0 -3469.0
 53.1890 17.1823  137   1.20   0.74  24.73   0.04  3469.0 -5637.0
 53.1890 17.1823  138   1.20   0.74  24.73   0.04  3553.0  3972.0
 53.1890 17.1823  139   1.20   0.74  24.73   0.04  3658.0  1991.0
 53.1890 17.1823  140   1.20   0.74  24.73   0.04  3705.0    69.0
 53.1890 17.1822  141   1.20   0.74  25.97   0.00  3915.0 -2599.0
