 60.1213 16.2356    0   0.50  -1.80  35.01   713.0  4056.0
 60.1223 16.2363    1   0.50  -1.80  35.01   701.0  5060.0
 60.1223 16.2363    2   0.50  -1.80  35.01   677.0  4951.0
 60.1223 16.2363    3   0.50  -1.80  35.01   637.0  4516.0
 60.1223 16.2363    4   0.50  -1.80  35.01   501.0  4957.0
 60.1223 16.2363    5   0.50  -1.80  35.01   591.0  4534.0
 60.1222 16.2363    6   0.50  -1.80  35.01   636.0  4091.0
 60.1223 16.2363    7   0.50  -1.80  35.01   532.0  4169.0
 60.1223 16.2363    8   0.50  -1.80  35.01   441.0  3886.0
 60.1223 16.2363    9   0.50  -1.80  35.01   415.0  3361.0
 60.1222 16.2363   10   0.50  -1.80  35.01   471.0  3478.0
 60.1223 16.2363   11   0.50  -1.80  35.01   413.0  3660.0
 60.1223 16.2363   12   0.50  -1.80  35.01   448.0  3410.0
 60.1223 16.2363   13   0.50  -1.80  35.01   468.0  3319.0
 60.1223 16.2363   14   0.50  -1.80  35.01   422.0  3295.0
 60.1223 16.2363   15   0.50  -1.80  35.01   381.0  3528.0
 60.1223 16.2363   16   0.50  -1.80  35.01   383.0  3430.0
 60.1223 16.2363   17   0.50  -1.80  35.01   355.0  2496.0
 60.1223 16.2363   18   0.50  -1.80  35.01   423.0  2318.0
 60.1222 16.2363   19   0.50  -1.80  35.01   480.0  2704.0
 60.1223 16.2363   20   0.50  -1.80  35.01   421.0  2463.0
 60.1223 16.2363   21   0.50  -1.80  35.01   426.0  2012.0
 60.1222 16.2363   22   0.50  -1.80  35.01   397.0  1763.0
 60.1222 16.2363   23   0.50  -1.80  35.01   357.0  1305.0
 60.1223 16.2363   24   0.50  -1.80  35.01   331.0   818.0
 60.1223 16.2363   25   0.50  -1.80  35.01   312.0   789.0
 60.1223 16.2363   26   0.50  -1.80  35.01   300.0   404.0
 60.1223 16.2363   27   0.50  -1.80  35.01   297.0   320.0
 60.1223 16.2363   28   0.50  -1.80  35.01   295.0    -9.0
 60.1223 16.2363   29   0.50  -1.80  35.01   287.0  -625.0
 60.1223 16.2363   30   0.50  -1.80  35.01   304.0  -926.0
 60.1223 16.2363   31   0.50  -1.80  35.01   301.0   325.0
 60.1223 16.2363   32   0.50  -1.80  35.01   336.0  1051.0
 60.1222 16.2363   33   0.50  -1.80  35.01   343.0   906.0
 60.1223 16.2363   34   0.50  -1.80  35.01   342.0   830.0
 60.1223 16.2363   35   0.50  -1.80  35.01   321.0  1526.0
 60.1223 16.2363   36   0.50  -1.80  35.01   353.0   242.0
 60.1223 16.2363   37   0.50  -1.80  35.01   393.0    40.0
 60.1223 16.2363   38   0.50  -1.80  35.01   402.0  -580.0
 60.1222 16.2363   39   0.50  -1.80  35.01   469.0 -1347.0
 60.1223 16.2363   40   0.50  -1.80  35.01   445.0 -1516.0
 60.1223 16.2363   41   0.50  -1.80  35.01   477.0 -1649.0
 60.1223 16.2363   42   0.50  -1.80  35.01   524.0 -2172.0
 60.1223 16.2364   43   0.50  -1.80  35.01   623.0 -2384.0
 60.1223 16.2363   44   0.50  -1.80  35.01   526.0 -2372.0
 60.1222 16.2363   45   0.50  -1.80  35.01   439.0 -1776.0
 60.1223 16.2363   46   0.50  -1.80  35.01   456.0 -1804.0
 60.1223 16.2363   47   0.50  -1.80  35.01   454.0 -2018.0
 60.1222 16.2363   48   0.50  -1.80  35.01   433.0 -1308.0
 60.1223 16.2363   49   0.50  -1.80  35.01   474.0 -1392.0
 60.1223 16.2363   50   0.50  -1.80  35.01   530.0 -1727.0
 60.1223 16.2363   51   0.50  -1.80  35.01   523.0 -2017.0
 60.1223 16.2363   52   0.50  -1.80  35.01   503.0 -1745.0
 60.1223 16.2363   53   0.50  -1.80  35.01   502.0 -1142.0
 60.1223 16.2363   54   0.50  -1.80  35.01   538.0  -856.0
 60.1223 16.2363   55   0.50  -1.80  35.01   556.0  -911.0
 60.1223 16.2363   56   0.50  -1.80  35.01   600.0 -1401.0
 60.1223 16.2363   57   0.50  -1.80  35.01   690.0 -2064.0
 60.1223 16.2363   58   0.50  -1.80  35.01   687.0 -2841.0
 60.1223 16.2363   59   0.50  -1.80  35.01   681.0 -2872.0
 60.1223 16.2363   60   0.50  -1.80  35.01   676.0 -3100.0
 60.1223 16.2363   61   0.50  -1.80  35.01   621.0 -2596.0
 60.1223 16.2363   62   0.50  -1.80  35.01   657.0 -2485.0
 60.1223 16.2363   63   0.50  -1.80  35.01   622.0 -2683.0
 60.1223 16.2363   64   0.50  -1.80  35.01   657.0 -2372.0
 60.1223 16.2363   65   0.50  -1.80  35.01   665.0 -2134.0
 60.1222 16.2363   66   0.50  -1.80  35.01   689.0 -1839.0
 60.1223 16.2363   67   0.50  -1.80  35.01   681.0 -1159.0
 60.1223 16.2363   68   0.50  -1.80  35.01   779.0 -1121.0
 60.1223 16.2363   69   0.50  -1.80  35.01   885.0  -980.0
 60.1223 16.2363   70   0.50  -1.80  35.01   940.0  -950.0
 60.1223 16.2363   71   0.50  -1.80  35.01   834.0  -587.0
 60.1223 16.2363   72   0.50  -1.80  35.01   708.0   -79.0
 60.1223 16.2363   73   0.50  -1.80  35.01   652.0    23.0
 60.1223 16.2363   74   0.50  -1.80  35.01   594.0   267.0
 60.1223 16.2363   75   0.50  -1.80  35.01   631.0   621.0
 60.1223 16.2363   76   0.50  -1.80  35.01   576.0   688.0
 60.1223 16.2363   77   0.50  -1.80  35.01   581.0   622.0
 60.1223 16.2363   78   0.50  -1.80  35.01   606.0   622.0
 60.1222 16.2363   79   0.50  -1.80  35.01   534.0   542.0
 60.1223 16.2362   80   0.50  -1.80  35.01   446.0   840.0
 60.1223 16.2363   81   0.50  -1.80  35.01   348.0   526.0
 60.1222 16.2363   82   0.50  -1.80  35.01   290.0   300.0
 60.1223 16.2363   83   0.50  -1.80  35.01   299.0  1156.0
 60.1223 16.2363   84   0.50  -1.80  35.01   267.0   659.0
 60.1223 16.2363   85   0.50  -1.80  35.01   225.0  1061.0
 60.1223 16.2362   86   0.50  -1.80  35.01   282.0  1955.0
 60.1223 16.2362   87   0.50  -1.80  35.01   234.0  1288.0
 60.1223 16.2362   88   0.50  -1.80  35.01   222.0  1159.0
 60.1223 16.2362   89   0.50  -1.80  35.01   245.0  1783.0
 60.1223 16.2363   90   0.50  -1.80  35.01   262.0  2319.0
 60.1223 16.2362   91   0.50  -1.80  35.01   232.0  1864.0
 60.1223 16.2362   92   0.50  -1.80  35.01   333.0  1701.0
 60.1223 16.2363   93   0.50  -1.80  35.01   416.0  1124.0
 60.1223 16.2363   94   0.50  -1.80  35.01   394.0  1323.0
 60.1223 16.2363   95   0.50  -1.80  35.01   364.0  1798.0
 60.1223 16.2363   96   0.50  -1.80  35.01   358.0  2566.0
 60.1222 16.2363   97   0.50  -1.80  35.01   441.0  2835.0
 60.1223 16.2363   98   0.50  -1.80  35.01   315.0  2459.0
 60.1223 16.2363   99   0.50  -1.80  35.01   293.0  2806.0
 60.1223 16.2363  100   0.50  -1.80  35.01   308.0  3147.0
 60.1223 16.2362  101   0.50  -1.80  35.01   336.0  2950.0
 60.1223 16.2363  102   0.50  -1.80  35.01   371.0  3155.0
 60.1223 16.2363  103   0.50  -1.80  35.01   334.0  2990.0
